"Index","AUD","CAD","CHF","EUR","GBP","JPY"
1989-01-24,0.8817,0.8431,0.64078,1.0623,1.7701,0.0078373
1989-01-25,0.8762,0.8441,0.63886,1.0613,1.77,0.0078324
1989-01-26,0.8781,0.84552,0.63853,1.0589,1.7701,0.0078034
1989-01-27,0.8733,0.84211,0.63279,1.048,1.758,0.007731
1989-01-30,0.8813,0.8461,0.63279,1.0484,1.7573,0.0077086
1989-01-31,0.8896,0.84481,0.62535,1.0423,1.7522,0.0076761
1989-02-01,0.8907,0.84097,0.63131,1.0497,1.7545,0.0077235
1989-02-02,0.8865,0.84196,0.63028,1.0435,1.7484,0.0077235
1989-02-03,0.8773,0.84388,0.62617,1.0399,1.741,0.0077131
1989-02-06,0.8809,0.84517,0.62672,1.0408,1.732,0.0077128
1989-02-07,0.8867,0.8461,0.63028,1.0474,1.7415,0.007734
1989-02-08,0.8918,0.84331,0.62763,1.0443,1.7408,0.0077149
1989-02-09,0.8889,0.84502,0.63367,1.0566,1.7614,0.0077976
1989-02-10,0.886,0.84296,0.63151,1.0456,1.7467,0.0077655
1989-02-13,0.8878,0.84281,0.62893,1.0458,1.75,0.0077915
1989-02-14,0.8799,0.84509,0.63674,1.0583,1.7735,0.0078942
1989-02-15,0.874,0.8471,0.6398,1.0608,1.7705,0.0079142
1989-02-16,0.842,0.8426,0.63898,1.0618,1.768,0.0079151
1989-02-17,0.8245,0.84055,0.64144,1.0647,1.7773,0.0079412
1989-02-20,0.8165,0.84012,0.63816,1.0609,1.7632,0.0079067
1989-02-21,0.8123,0.83977,0.63727,1.0653,1.755,0.0079005
1989-02-22,0.8232,0.83556,0.63755,1.0665,1.7505,0.0079086
1989-02-23,0.8284,0.83598,0.64404,1.073,1.759,0.007918
1989-02-24,0.8243,0.83445,0.64218,1.0739,1.7535,0.0079217
1989-02-27,0.7972,0.83139,0.64329,1.0782,1.746,0.007923
1989-02-28,0.7995,0.83382,0.64309,1.0733,1.7447,0.0078805
1989-03-01,0.8023,0.83438,0.63715,1.0639,1.7224,0.0078
1989-03-02,0.8033,0.83766,0.63512,1.0612,1.7213,0.0078079
1989-03-03,0.8131,0.83738,0.63452,1.0621,1.7215,0.0078281
1989-03-06,0.8144,0.8385,0.63171,1.0549,1.7226,0.0077595
1989-03-07,0.8079,0.83452,0.63231,1.0551,1.721,0.0077601
1989-03-08,0.812,0.83264,0.63111,1.0512,1.7188,0.0077456
1989-03-09,0.8188,0.83285,0.62893,1.0519,1.7198,0.0077577
1989-03-10,0.8214,0.83403,0.62814,1.0507,1.7175,0.0077265
1989-03-13,0.8221,0.83459,0.62649,1.0481,1.7139,0.0076997
1989-03-14,0.8106,0.83745,0.62873,1.0512,1.726,0.0077045
1989-03-15,0.8033,0.83696,0.62228,1.0444,1.7199,0.007657
1989-03-16,0.8176,0.83556,0.62019,1.0455,1.7195,0.0076292
1989-03-17,0.8227,0.83598,0.61824,1.0426,1.7142,0.0075973
1989-03-20,0.8246,0.83703,0.61881,1.0457,1.714,0.0076095
1989-03-21,0.8221,0.839,0.61633,1.0437,1.7205,0.0076118
1989-03-22,0.8234,0.84118,0.61607,1.0479,1.7251,0.007635
1989-03-23,0.8281,0.84104,0.6169,1.0451,1.722,0.0076228
1989-03-24,0.8278,0.83998,0.6169,1.0437,1.72,0.0076075
1989-03-27,0.8238,0.83857,0.6169,1.0385,1.709,0.0075384
1989-03-28,0.8164,0.83703,0.60405,1.0328,1.6883,0.0075188
1989-03-29,0.8184,0.83717,0.60624,1.0337,1.6875,0.0075262
1989-03-30,0.8171,0.83752,0.60533,1.0302,1.6802,0.007523
1989-03-31,0.8195,0.83801,0.60078,1.0317,1.6855,0.0075315
1989-04-03,0.8235,0.84005,0.60643,1.0391,1.6855,0.0075709
1989-04-04,0.8223,0.84189,0.61312,1.0448,1.7039,0.0076292
1989-04-05,0.7997,0.84055,0.60864,1.0473,1.704,0.0076049
1989-04-06,0.8076,0.83752,0.61031,1.0471,1.705,0.0075873
1989-04-07,0.8073,0.83857,0.60588,1.0423,1.6965,0.0075449
1989-04-10,0.8073,0.84076,0.60368,1.0396,1.6983,0.0075355
1989-04-11,0.8063,0.84076,0.60078,1.0368,1.691,0.007531
1989-04-12,0.8087,0.84055,0.60006,1.0391,1.6918,0.0075185
1989-04-13,0.8081,0.84211,0.6068,1.0449,1.6983,0.00757
1989-04-14,0.8109,0.84395,0.6068,1.0497,1.706,0.0075818
1989-04-17,0.812,0.84367,0.61143,1.0527,1.7126,0.007568
1989-04-18,0.8008,0.84367,0.61418,1.0558,1.717,0.0076101
1989-04-19,0.8016,0.84281,0.61181,1.051,1.7115,0.0075572
1989-04-20,0.8001,0.84431,0.61444,1.0592,1.717,0.007622
1989-04-21,0.7947,0.84353,0.61256,1.0578,1.7127,0.007606
1989-04-24,0.7914,0.84027,0.60864,1.0523,1.7073,0.0076066
1989-04-25,0.7921,0.84111,0.60846,1.0479,1.6993,0.0076072
1989-04-26,0.7944,0.84076,0.6035,1.0411,1.6894,0.00757
1989-04-27,0.7955,0.83907,0.60295,1.0434,1.6923,0.0075717
1989-04-28,0.7943,0.84324,0.59755,1.0406,1.6894,0.0075273
1989-05-01,0.7923,0.84281,0.59755,1.034,1.6805,0.0074574
1989-05-02,0.7932,0.84567,0.59648,1.0352,1.6837,0.0074613
1989-05-03,0.7961,0.84474,0.59471,1.0335,1.6815,0.0074432
1989-05-04,0.8008,0.84517,0.59312,1.0335,1.683,0.0074652
1989-05-05,0.7993,0.84488,0.58817,1.0299,1.6733,0.0074441
1989-05-08,0.7994,0.84388,0.58685,1.0232,1.6645,0.0074102
1989-05-09,0.7961,0.84196,0.58685,1.0225,1.6636,0.0074214
1989-05-10,0.7922,0.84417,0.59102,1.028,1.6738,0.0074419
1989-05-11,0.793,0.84253,0.58651,1.0221,1.6667,0.0073945
1989-05-12,0.7822,0.84196,0.58514,1.02,1.663,0.0073556
1989-05-15,0.7783,0.84005,0.57488,1.0076,1.6395,0.0072873
1989-05-16,0.771,0.84161,0.57654,1.0102,1.643,0.0073033
1989-05-17,0.757,0.83956,0.56721,0.99321,1.615,0.0071898
1989-05-18,0.7574,0.8385,0.56931,0.9918,1.6132,0.007202
1989-05-19,0.7631,0.83977,0.56899,0.9909,1.614,0.0071971
1989-05-22,0.7441,0.83598,0.55797,0.9729,1.5775,0.0070497
1989-05-23,0.7467,0.83382,0.5607,0.97353,1.565,0.0070348
1989-05-24,0.7463,0.82816,0.55944,0.97039,1.567,0.0069928
1989-05-25,0.7582,0.82679,0.56948,0.98496,1.5865,0.0070659
1989-05-26,0.7433,0.83146,0.57637,0.98496,1.5895,0.0070822
1989-05-29,0.7405,0.83091,0.57637,0.97499,1.5723,0.0070102
1989-05-30,0.7477,0.82761,0.56899,0.97865,1.5675,0.0069972
1989-05-31,0.7521,0.82939,0.58651,0.98979,1.573,0.0070249
1989-06-01,0.7526,0.82857,0.58703,0.9863,1.574,0.0070102
1989-06-02,0.7609,0.83043,0.59294,1.0048,1.5975,0.0070922
1989-06-05,0.7556,0.83215,0.5898,0.9912,1.5735,0.0070348
1989-06-06,0.7566,0.83257,0.58089,0.9913,1.5715,0.0070013
1989-06-07,0.7559,0.835,0.58875,0.99256,1.5786,0.0070102
1989-06-08,0.7541,0.83563,0.58411,0.99054,1.575,0.0069808
1989-06-09,0.7438,0.8325,0.57438,0.97412,1.551,0.0068329
1989-06-12,0.7415,0.83188,0.56948,0.96809,1.5285,0.0067324
1989-06-13,0.7429,0.83333,0.57176,0.96871,1.5235,0.0067545
1989-06-14,0.7437,0.83403,0.57045,0.96418,1.515,0.0067035
1989-06-15,0.7577,0.83493,0.5711,0.97953,1.521,0.00679
1989-06-16,0.7535,0.83535,0.58048,0.98994,1.5443,0.0069156
1989-06-19,0.7538,0.83445,0.58565,0.9868,1.5385,0.0068871
1989-06-20,0.7558,0.8334,0.58207,0.98283,1.538,0.0068942
1989-06-21,0.7689,0.83766,0.58858,0.99281,1.5485,0.0069599
1989-06-22,0.7703,0.83857,0.59137,0.99432,1.541,0.0070696
1989-06-23,0.7697,0.83787,0.60078,1.0087,1.5673,0.007215
1989-06-26,0.7711,0.83787,0.59425,0.99813,1.5425,0.0070998
1989-06-27,0.765,0.83752,0.59517,0.99823,1.5625,0.0070472
1989-06-28,0.7584,0.83584,0.5933,0.99711,1.559,0.0070028
1989-06-29,0.7562,0.83675,0.5963,1.0017,1.555,0.0069808
1989-06-30,0.7555,0.83591,0.59595,1.0022,1.5525,0.0069589
1989-07-03,0.765,0.83654,0.6035,1.0134,1.577,0.0070671
1989-07-04,0.7665,0.83843,0.60716,1.0174,1.5883,0.0070646
1989-07-05,0.7739,0.84012,0.61747,1.0379,1.6245,0.0072098
1989-07-06,0.7645,0.83921,0.61633,1.0362,1.6265,0.007171
1989-07-07,0.7685,0.83991,0.61747,1.0434,1.627,0.0071685
1989-07-10,0.7638,0.8414,0.625,1.0495,1.64,0.0071968
1989-07-11,0.7587,0.83956,0.61728,1.0405,1.627,0.0071174
1989-07-12,0.7609,0.84019,0.6195,1.0403,1.624,0.0071352
1989-07-13,0.7559,0.83808,0.61747,1.0362,1.619,0.0071633
1989-07-14,0.7538,0.83907,0.61031,1.0243,1.6085,0.0071124
1989-07-17,0.757,0.84005,0.60588,1.0272,1.6125,0.0070746
1989-07-18,0.7539,0.83963,0.60938,1.0335,1.626,0.0070746
1989-07-19,0.7445,0.84111,0.6082,1.0253,1.613,0.0070323
1989-07-20,0.7483,0.84175,0.6095,1.026,1.622,0.0070659
1989-07-21,0.7488,0.84168,0.60709,1.0253,1.6205,0.0070423
1989-07-24,0.747,0.84126,0.60809,1.0307,1.6265,0.0070126
1989-07-25,0.7512,0.84211,0.6135,1.0381,1.6375,0.007039
1989-07-26,0.757,0.84331,0.61759,1.0456,1.6565,0.0071314
1989-07-27,0.7569,0.84531,0.62131,1.0438,1.6585,0.0071736
1989-07-28,0.7485,0.84445,0.61482,1.0381,1.6497,0.0071685
1989-07-31,0.7602,0.84717,0.6212,1.0507,1.6645,0.0073089
1989-08-01,0.7649,0.85048,0.62247,1.0532,1.6615,0.0073287
1989-08-02,0.7696,0.85056,0.62794,1.0535,1.6595,0.007326
1989-08-03,0.7649,0.85222,0.62235,1.0434,1.635,0.0072754
1989-08-04,0.7624,0.84875,0.61155,1.0302,1.6125,0.0071685
1989-08-07,0.7653,0.85193,0.61087,1.0221,1.6027,0.007159
1989-08-08,0.7685,0.85295,0.61482,1.0321,1.622,0.0072046
1989-08-09,0.7682,0.85434,0.61162,1.0335,1.627,0.0072046
1989-08-10,0.7641,0.85383,0.61387,1.029,1.62,0.0071661
1989-08-11,0.759,0.85048,0.59827,1.0058,1.582,0.0070299
1989-08-14,0.7618,0.8494,0.59701,1.0079,1.5825,0.0070572
1989-08-15,0.7549,0.84674,0.59684,1.0084,1.578,0.0070423
1989-08-16,0.7574,0.84875,0.59809,1.0087,1.582,0.0070435
1989-08-17,0.7556,0.84624,0.58824,0.99508,1.559,0.0069662
1989-08-18,0.7582,0.84911,0.5933,0.99889,1.5655,0.007004
1989-08-21,0.7614,0.85106,0.59471,1.0009,1.5765,0.0070175
1989-08-22,0.7664,0.8523,0.5963,1.0082,1.587,0.0070286
1989-08-23,0.7668,0.8502,0.59347,1.0043,1.575,0.0070102
1989-08-24,0.762,0.8502,0.59154,1.0009,1.574,0.0069955
1989-08-25,0.7584,0.85244,0.59347,0.99813,1.57,0.0069621
1989-08-28,0.761,0.85346,0.59347,0.99813,1.5668,0.0069324
1989-08-29,0.7689,0.85288,0.59809,1.0105,1.587,0.007004
1989-08-30,0.7668,0.84933,0.59719,1.0022,1.5787,0.0069514
1989-08-31,0.7637,0.84947,0.59207,0.99533,1.5685,0.0068942
1989-09-01,0.7594,0.84624,0.58599,0.98904,1.5575,0.0068634
1989-09-04,0.7625,0.8466,0.58548,0.98889,1.5545,0.0068528
1989-09-05,0.7584,0.84703,0.58156,0.98347,1.538,0.0068053
1989-09-06,0.7614,0.84717,0.58634,0.98829,1.5497,0.0068271
1989-09-07,0.7642,0.8426,0.58343,0.98506,1.5465,0.0068097
1989-09-08,0.7653,0.84062,0.58599,0.98209,1.54,0.0068064
1989-09-11,0.7632,0.84161,0.58173,0.98357,1.5435,0.0068036
1989-09-12,0.7656,0.84111,0.58275,0.98392,1.5476,0.0067958
1989-09-13,0.7772,0.84459,0.5848,0.99085,1.5573,0.0068285
1989-09-14,0.7753,0.84317,0.58824,0.99004,1.5535,0.006818
1989-09-15,0.7749,0.84331,0.58021,0.9858,1.55,0.006782
1989-09-18,0.7767,0.84467,0.59375,1.0024,1.5695,0.0068681
1989-09-19,0.7749,0.84517,0.59242,1.0016,1.571,0.0068585
1989-09-20,0.7749,0.84538,0.59481,1.0079,1.5825,0.0068897
1989-09-21,0.7736,0.84474,0.59347,1.0054,1.579,0.0068622
1989-09-22,0.7836,0.84674,0.59294,1.0038,1.5755,0.0068634
1989-09-25,0.7904,0.84962,0.60405,1.0278,1.6115,0.00702
1989-09-26,0.7879,0.85099,0.60994,1.0335,1.618,0.0070249
1989-09-27,0.785,0.84911,0.61331,1.039,1.612,0.0071121
1989-09-28,0.7732,0.84703,0.61335,1.0389,1.6075,0.0071174
1989-09-29,0.7768,0.84933,0.61652,1.0443,1.616,0.00718
1989-10-02,0.7765,0.84911,0.61557,1.0392,1.6125,0.0071482
1989-10-03,0.7785,0.85027,0.61181,1.0362,1.6025,0.0070869
1989-10-04,0.7775,0.85085,0.61444,1.0402,1.6025,0.0070746
1989-10-05,0.7776,0.85034,0.61181,1.0379,1.612,0.0070299
1989-10-06,0.7835,0.85048,0.60698,1.0343,1.603,0.0070053
1989-10-09,0.7824,0.85085,0.60764,1.0364,1.5788,0.0070077
1989-10-10,0.7753,0.85034,0.60114,1.0264,1.5535,0.0069252
1989-10-11,0.7757,0.85135,0.59577,1.0208,1.5455,0.0069108
1989-10-12,0.7696,0.8515,0.59701,1.0256,1.5545,0.0069384
1989-10-13,0.7692,0.85186,0.60205,1.0346,1.5665,0.0069906
1989-10-16,0.761,0.84991,0.61387,1.0501,1.58,0.0070796
1989-10-17,0.7703,0.85077,0.61595,1.0504,1.5765,0.0070398
1989-10-18,0.7725,0.85186,0.61595,1.0554,1.5895,0.0070534
1989-10-19,0.7776,0.85157,0.61614,1.0562,1.594,0.0070507
1989-10-20,0.7709,0.85179,0.61538,1.0536,1.5885,0.0070249
1989-10-23,0.7721,0.85368,0.6152,1.0553,1.5985,0.0070323
1989-10-24,0.7649,0.85346,0.62054,1.0658,1.6067,0.0070721
1989-10-25,0.7739,0.85085,0.62054,1.0641,1.612,0.0070597
1989-10-26,0.7764,0.85034,0.61958,1.0635,1.587,0.0070472
1989-10-27,0.7788,0.85121,0.62531,1.0694,1.5812,0.0070671
1989-10-30,0.7832,0.8515,0.62189,1.066,1.5788,0.0070472
1989-10-31,0.7829,0.85179,0.62035,1.0643,1.58,0.0070126
1989-11-01,0.7817,0.8515,0.61958,1.0628,1.58,0.0069745
1989-11-02,0.7786,0.85237,0.61652,1.0612,1.5685,0.0069723
1989-11-03,0.7799,0.85295,0.61862,1.0601,1.5715,0.0069918
1989-11-06,0.7824,0.85383,0.61557,1.0565,1.5793,0.0069572
1989-11-07,0.7831,0.85419,0.61709,1.0598,1.5815,0.0069708
1989-11-08,0.7865,0.85485,0.61835,1.0604,1.5877,0.0069906
1989-11-09,0.7901,0.85646,0.61709,1.0589,1.5869,0.007006
1989-11-10,0.78625,0.8551,0.61106,1.0499,1.5765,0.0069796
1989-11-13,0.78965,0.85642,0.60938,1.0504,1.5823,0.0069517
1989-11-14,0.78315,0.85488,0.61237,1.0651,1.5935,0.0069857
1989-11-15,0.7843,0.85302,0.61641,1.0615,1.5795,0.0069505
1989-11-16,0.781,0.85485,0.61538,1.0627,1.577,0.006942
1989-11-17,0.7825,0.85499,0.612,1.0624,1.571,0.00693
1989-11-20,0.7815,0.85383,0.61331,1.0656,1.5593,0.0069216
1989-11-21,0.7778,0.85455,0.61881,1.0779,1.5698,0.0069662
1989-11-22,0.7771,0.85499,0.61958,1.0803,1.566,0.0069791
1989-11-23,0.7824,0.85558,0.61958,1.0773,1.5607,0.0069324
1989-11-24,0.7835,0.8566,0.61985,1.0833,1.5625,0.0069623
1989-11-27,0.7849,0.85712,0.62298,1.0945,1.5605,0.0069906
1989-11-28,0.7865,0.85675,0.62767,1.0997,1.567,0.0069689
1989-11-29,0.7806,0.85749,0.62952,1.0919,1.565,0.0069881
1989-11-30,0.784,0.8594,0.62854,1.0982,1.5695,0.0069955
1989-12-01,0.7804,0.85734,0.62645,1.0966,1.566,0.0069867
1989-12-04,0.7815,0.85889,0.6252,1.0972,1.5625,0.0069652
1989-12-05,0.7822,0.86022,0.62676,1.1,1.569,0.0069568
1989-12-06,0.7829,0.86118,0.63052,1.1062,1.5765,0.0069444
1989-12-07,0.7818,0.86029,0.62834,1.1047,1.578,0.0069302
1989-12-08,0.7828,0.86073,0.62755,1.1042,1.5795,0.0069283
1989-12-11,0.7836,0.85933,0.62637,1.1113,1.595,0.0069252
1989-12-12,0.7857,0.86066,0.63131,1.1291,1.6085,0.0069514
1989-12-13,0.7857,0.86252,0.64082,1.1271,1.5967,0.006942
1989-12-14,0.7851,0.86022,0.64123,1.126,1.5975,0.006942
1989-12-15,0.7833,0.8617,0.64454,1.1355,1.6045,0.006936
1989-12-18,0.7847,0.8617,0.64704,1.1347,1.6045,0.0069493
1989-12-19,0.7857,0.86125,0.64061,1.1257,1.6005,0.0069529
1989-12-20,0.7865,0.8614,0.64,1.1286,1.606,0.0069481
1989-12-21,0.7865,0.86192,0.6428,1.1335,1.6135,0.0069614
1989-12-22,0.7886,0.86266,0.64579,1.1454,1.6245,0.00702
1989-12-25,0.7895,0.86319,0.64579,1.1488,1.624,0.0070102
1989-12-26,0.7915,0.86244,0.64579,1.1518,1.627,0.0070398
1989-12-27,0.7991,0.86341,0.65359,1.1595,1.624,0.0070435
1989-12-28,0.7946,0.86453,0.65041,1.1594,1.6135,0.0069784
1989-12-29,0.7895,0.86363,0.64893,1.1563,1.614,0.0069456
1990-01-01,0.789,0.86244,0.64893,1.1573,1.614,0.0069488
1990-01-02,0.785,0.8617,0.63512,1.1434,1.6115,0.0068446
1990-01-03,0.7824,0.8614,0.63432,1.1376,1.6123,0.0068835
1990-01-04,0.7865,0.86103,0.64906,1.1621,1.6295,0.0069686
1990-01-05,0.7846,0.86192,0.65062,1.1576,1.6335,0.006936
1990-01-08,0.785,0.86199,0.65531,1.175,1.655,0.0069444
1990-01-09,0.7861,0.86133,0.65539,1.1611,1.651,0.0068752
1990-01-10,0.7895,0.86333,0.66028,1.1654,1.6635,0.0068821
1990-01-11,0.7918,0.8646,0.65963,1.1631,1.6585,0.0068847
1990-01-12,0.794,0.86475,0.66858,1.1656,1.6695,0.0068705
1990-01-15,0.7926,0.85889,0.66247,1.1532,1.663,0.0068752
1990-01-16,0.7893,0.85874,0.65898,1.155,1.6575,0.006867
1990-01-17,0.7928,0.85925,0.66313,1.1556,1.648,0.006874
1990-01-18,0.795,0.85346,0.65876,1.1428,1.644,0.0068425
1990-01-19,0.7933,0.8466,0.65911,1.1444,1.645,0.006854
1990-01-22,0.795,0.84581,0.65253,1.1316,1.6338,0.0068248
1990-01-23,0.776,0.84911,0.66335,1.153,1.6525,0.0068481
1990-01-24,0.7631,0.8436,0.67002,1.1589,1.6545,0.0068776
1990-01-25,0.7602,0.84111,0.66957,1.1568,1.6565,0.0069252
1990-01-26,0.7614,0.83801,0.66948,1.1594,1.661,0.0069913
1990-01-29,0.7635,0.8409,0.67363,1.1628,1.676,0.0069784
1990-01-30,0.7659,0.8414,0.67128,1.1659,1.684,0.0069493
1990-01-31,0.7696,0.84274,0.66511,1.1594,1.6798,0.0069228
1990-02-01,0.7707,0.84274,0.66832,1.1656,1.684,0.0068973
1990-02-02,0.7742,0.84104,0.66769,1.1621,1.6835,0.0068797
1990-02-05,0.7671,0.84154,0.6759,1.1747,1.6977,0.0068871
1990-02-06,0.7667,0.84168,0.67636,1.1771,1.7007,0.0068778
1990-02-07,0.7541,0.83801,0.67499,1.1826,1.6975,0.0068717
1990-02-08,0.7551,0.83556,0.67024,1.1719,1.6898,0.0068773
1990-02-09,0.7505,0.83299,0.66934,1.1712,1.6955,0.0068989
1990-02-12,0.7535,0.83236,0.66845,1.1705,1.695,0.0069312
1990-02-13,0.7517,0.83313,0.66778,1.1654,1.691,0.0069245
1990-02-14,0.7454,0.82905,0.67024,1.1701,1.6965,0.0069336
1990-02-15,0.7495,0.83098,0.66832,1.1587,1.6908,0.0069156
1990-02-16,0.7563,0.83257,0.67069,1.1656,1.6955,0.006942
1990-02-19,0.7613,0.83389,0.67195,1.1665,1.7023,0.0069142
1990-02-20,0.7595,0.83167,0.67363,1.1701,1.708,0.0068835
1990-02-21,0.762,0.83333,0.67843,1.1719,1.7142,0.0068847
1990-02-22,0.766,0.83724,0.67926,1.1716,1.7123,0.0068423
1990-02-23,0.7661,0.83556,0.67682,1.1661,1.711,0.0068027
1990-02-26,0.7661,0.83514,0.67408,1.1554,1.6924,0.0067166
1990-02-27,0.7577,0.83654,0.67363,1.159,1.691,0.0067227
1990-02-28,0.7591,0.83843,0.67146,1.1471,1.683,0.0067092
1990-03-01,0.7637,0.83998,0.66636,1.1388,1.6632,0.0066816
1990-03-02,0.7594,0.83773,0.66476,1.1364,1.647,0.0066511
1990-03-05,0.7592,0.83998,0.66711,1.1454,1.6363,0.00667
1990-03-06,0.7614,0.84267,0.66676,1.1493,1.6502,0.0066733
1990-03-07,0.7603,0.84531,0.66423,1.145,1.6406,0.0066083
1990-03-08,0.7607,0.84825,0.66326,1.1508,1.643,0.0066269
1990-03-09,0.7602,0.84832,0.66225,1.1481,1.617,0.0066116
1990-03-12,0.7582,0.84825,0.65746,1.1402,1.6075,0.0065552
1990-03-13,0.7609,0.8494,0.65347,1.1386,1.6012,0.0065617
1990-03-14,0.7641,0.85179,0.65638,1.1411,1.607,0.006563
1990-03-15,0.7576,0.8471,0.6566,1.1501,1.618,0.0065563
1990-03-16,0.7534,0.84638,0.66335,1.1541,1.623,0.0065552
1990-03-19,0.7556,0.84467,0.66313,1.1631,1.6122,0.0065234
1990-03-20,0.7567,0.84782,0.65954,1.1487,1.6027,0.0064809
1990-03-21,0.7524,0.84926,0.65746,1.146,1.597,0.0064893
1990-03-22,0.7509,0.85034,0.65941,1.1495,1.6045,0.0064464
1990-03-23,0.7469,0.85121,0.65941,1.1432,1.606,0.0064903
1990-03-26,0.7469,0.85034,0.65402,1.1451,1.6217,0.0063949
1990-03-27,0.7462,0.8502,0.65703,1.1423,1.6229,0.0063542
1990-03-28,0.7467,0.85048,0.66072,1.1441,1.631,0.0062992
1990-03-29,0.7526,0.85201,0.66644,1.1523,1.6347,0.006398
1990-03-30,0.7546,0.85448,0.66836,1.1565,1.648,0.0063291
1990-04-02,0.7577,0.85551,0.66366,1.1481,1.634,0.0062854
1990-04-03,0.7616,0.85763,0.66556,1.1508,1.6345,0.0062775
1990-04-04,0.766,0.85624,0.66445,1.1513,1.642,0.0063032
1990-04-05,0.7649,0.85594,0.66622,1.1508,1.6415,0.0063403
1990-04-06,0.7656,0.85852,0.66676,1.1534,1.6407,0.0063412
1990-04-09,0.763,0.86125,0.66876,1.1539,1.636,0.0063141
1990-04-10,0.7657,0.8614,0.66778,1.1635,1.641,0.0063217
1990-04-11,0.7646,0.85837,0.67385,1.1673,1.6417,0.0063291
1990-04-12,0.7673,0.86014,0.67431,1.1702,1.6422,0.0063207
1990-04-13,0.765,0.85852,0.67431,1.1694,1.6375,0.0063032
1990-04-16,0.7653,0.85631,0.67431,1.1658,1.6335,0.0062775
1990-04-17,0.7656,0.85785,0.67105,1.1654,1.637,0.0062627
1990-04-18,0.7696,0.86014,0.67399,1.17,1.6385,0.0062954
1990-04-19,0.7738,0.86051,0.67463,1.1641,1.6425,0.0063633
1990-04-20,0.7709,0.85992,0.67083,1.1591,1.6375,0.0063331
1990-04-23,0.7667,0.86155,0.66934,1.1508,1.6355,0.0063391
1990-04-24,0.7667,0.86229,0.67182,1.1535,1.6366,0.0062954
1990-04-25,0.7657,0.86125,0.6818,1.1629,1.637,0.0062933
1990-04-26,0.7548,0.8614,0.68479,1.1638,1.6337,0.0062871
1990-04-27,0.7516,0.85925,0.68667,1.167,1.6365,0.006281
1990-04-30,0.7501,0.85822,0.68871,1.164,1.6378,0.0062854
1990-05-01,0.7463,0.85889,0.68705,1.1654,1.6445,0.0062964
1990-05-02,0.7524,0.85712,0.68762,1.1608,1.642,0.0063171
1990-05-03,0.7552,0.85712,0.68833,1.1618,1.643,0.0063237
1990-05-04,0.7553,0.86036,0.69276,1.174,1.6637,0.0063265
1990-05-07,0.757,0.86029,0.69276,1.1818,1.67,0.0063253
1990-05-08,0.7573,0.85948,0.69759,1.1796,1.67,0.0063371
1990-05-09,0.7553,0.85785,0.71174,1.1959,1.6798,0.0063916
1990-05-10,0.7607,0.858,0.71669,1.194,1.6762,0.0063692
1990-05-11,0.7598,0.85106,0.71839,1.1937,1.678,0.0065381
1990-05-14,0.7678,0.85077,0.71669,1.1893,1.6815,0.0065466
1990-05-15,0.7635,0.8502,0.71505,1.1889,1.6735,0.0066148
1990-05-16,0.7623,0.85027,0.71429,1.1897,1.6805,0.0065985
1990-05-17,0.762,0.85034,0.71225,1.1846,1.6895,0.0065854
1990-05-18,0.7606,0.84674,0.71185,1.1868,1.6907,0.0065392
1990-05-21,0.7635,0.84911,0.70274,1.1779,1.688,0.0065168
1990-05-22,0.7663,0.84424,0.70497,1.1703,1.6912,0.0065963
1990-05-23,0.7663,0.84367,0.70897,1.1638,1.6905,0.0066007
1990-05-24,0.7628,0.84417,0.70547,1.1627,1.688,0.0066203
1990-05-25,0.7685,0.84502,0.702,1.1625,1.689,0.0066756
1990-05-28,0.7661,0.84581,0.702,1.1645,1.6938,0.0066934
1990-05-29,0.7663,0.84688,0.70947,1.1666,1.6938,0.0066148
1990-05-30,0.7724,0.84933,0.70373,1.1611,1.6945,0.0066072
1990-05-31,0.7681,0.85273,0.69808,1.1532,1.6795,0.0065703
1990-06-01,0.7696,0.85179,0.69701,1.1512,1.682,0.0065876
1990-06-04,0.7677,0.85193,0.69493,1.1539,1.673,0.0065392
1990-06-05,0.7717,0.85034,0.69609,1.1604,1.686,0.0065638
1990-06-06,0.772,0.85346,0.69857,1.1574,1.6875,0.0065531
1990-06-07,0.7778,0.85551,0.69541,1.1557,1.687,0.006555
1990-06-08,0.7722,0.85193,0.69085,1.1522,1.683,0.0065157
1990-06-11,0.7757,0.85419,0.69411,1.1559,1.6865,0.0064725
1990-06-12,0.7742,0.85353,0.69614,1.1529,1.7025,0.0064673
1990-06-13,0.7746,0.85346,0.69832,1.1591,1.7119,0.0064579
1990-06-14,0.7742,0.85448,0.69808,1.1544,1.707,0.006483
1990-06-15,0.7757,0.85339,0.69276,1.1587,1.71,0.0064935
1990-06-18,0.7793,0.85135,0.70126,1.1684,1.7145,0.0065062
1990-06-19,0.7836,0.8523,0.70947,1.1694,1.722,0.0065104
1990-06-20,0.7836,0.85288,0.70721,1.1656,1.722,0.0064977
1990-06-21,0.7903,0.85027,0.70621,1.1659,1.7232,0.0064662
1990-06-22,0.7868,0.8481,0.70796,1.1687,1.733,0.0064608
1990-06-25,0.7865,0.84933,0.70922,1.165,1.7287,0.0064288
1990-06-26,0.7846,0.85244,0.70796,1.1747,1.74,0.0064579
1990-06-27,0.7883,0.85455,0.71098,1.1761,1.7445,0.0064809
1990-06-28,0.7878,0.85587,0.70922,1.1708,1.7395,0.0065424
1990-06-29,0.7926,0.85837,0.70597,1.1761,1.748,0.0065658
