,Date,betas
197,2009-06-29T20:00:00.000000000-0400,13.04313803
198,2009-07-30T20:00:00.000000000-0400,-0.330415431944
199,2009-08-30T20:00:00.000000000-0400,9.68445805426
200,2009-09-29T20:00:00.000000000-0400,15.5562975638
201,2009-10-29T20:00:00.000000000-0400,3.4369912491
202,2009-11-29T19:00:00.000000000-0500,-4.42051447072
203,2009-12-30T19:00:00.000000000-0500,10.4918762801
204,2010-01-28T19:00:00.000000000-0500,-0.632973447021
205,2010-02-25T19:00:00.000000000-0500,1.53250643946
206,2010-03-30T20:00:00.000000000-0400,8.25769320258
207,2010-04-29T20:00:00.000000000-0400,9.94237973739
208,2010-05-30T20:00:00.000000000-0400,-13.3244235572
209,2010-06-29T20:00:00.000000000-0400,-6.20811436539
210,2010-07-29T20:00:00.000000000-0400,7.06072315877
211,2010-08-30T20:00:00.000000000-0400,-5.94384709916
212,2010-09-29T20:00:00.000000000-0400,11.8135107167
213,2010-10-28T20:00:00.000000000-0400,2.46747771691
214,2010-11-29T19:00:00.000000000-0500,3.04899644791
215,2010-12-30T19:00:00.000000000-0500,7.02659812667
216,2011-01-30T19:00:00.000000000-0500,-4.89408766521
217,2011-02-27T19:00:00.000000000-0500,-0.225386568639
218,2011-03-30T20:00:00.000000000-0400,4.87902573891
219,2011-04-28T20:00:00.000000000-0400,7.37880243876
220,2011-05-30T20:00:00.000000000-0400,-4.06776735521
221,2011-06-29T20:00:00.000000000-0400,0.350533561719
222,2011-07-28T20:00:00.000000000-0400,-3.37276289344
223,2011-08-30T20:00:00.000000000-0400,-2.07824811183
224,2011-09-29T20:00:00.000000000-0400,-7.40250293356
225,2011-10-30T20:00:00.000000000-0400,17.1319679784
226,2011-11-29T19:00:00.000000000-0500,-4.06342858338
227,2011-12-29T19:00:00.000000000-0500,4.40902369552
228,2012-01-30T19:00:00.000000000-0500,8.36195001737
229,2012-02-28T19:00:00.000000000-0500,9.76938744034
